hora,estado,linea,loading_pct,I_A,P_bus1_MW,clave,cumple,ldf_ok
09:00,CON_SSFV,9949,0.5994,0.9291,0.019921,0,1,1
09:00,CON_SSFV,9950,0.5994,0.9291,0.019921,0,1,1
09:00,CON_SSFV,9966,0.2664,0.4129,0.008854,0,1,1
09:00,CON_SSFV,9967,0.2664,0.4129,0.008854,0,1,1
09:00,CON_SSFV,9989,0.7993,1.2389,-0.026562,0,1,1
09:00,CON_SSFV,9990,0.7993,1.2389,0.026562,0,1,1
09:00,CON_SSFV,9991,0.7993,1.2389,0.026562,0,1,1
12:00,SIN_SSFV,10833,3.7693,5.8424,0.125100,0,1,1
12:00,SIN_SSFV,10834,1.8846,2.9212,0.062550,0,1,1
12:00,SIN_SSFV,10835,0.9616,1.4904,0.031913,0,1,1
12:00,SIN_SSFV,10836,1.2308,1.9077,0.040848,0,1,1
12:00,SIN_SSFV,10941,0.8078,1.2521,-0.026807,0,1,1
12:00,SIN_SSFV,10942,0.6924,1.0733,0.022977,0,1,1
12:00,SIN_SSFV,10943,0.6924,1.0733,0.022977,0,1,1
12:00,SIN_SSFV,10944,0.6924,1.0733,0.022977,0,1,1
12:00,SIN_SSFV,10945,0.6924,1.0733,0.022977,0,1,1
12:00,SIN_SSFV,10978,0.8078,1.2521,-0.026807,0,1,1
12:00,SIN_SSFV,10979,0.9232,1.4310,0.030636,0,1,1
12:00,SIN_SSFV,11284,0.5542,0.8591,0.018382,0,1,1
12:00,SIN_SSFV,11285,0.6004,0.9307,0.019914,0,1,1
12:00,SIN_SSFV,11286,0.9237,1.4318,0.030636,0,1,1
12:00,SIN_SSFV,11287,0.5542,0.8591,0.018382,0,1,1
12:00,SIN_SSFV,11288,0.4619,0.7159,-0.015318,0,1,1
12:00,SIN_SSFV,11289,0.4619,0.7159,0.015318,0,1,1
12:00,SIN_SSFV,11290,0.4619,0.7159,0.015318,0,1,1
12:00,SIN_SSFV,11342,0.4618,0.7158,-0.015318,0,1,1
12:00,SIN_SSFV,11343,0.4618,0.7158,0.015318,0,1,1
12:00,SIN_SSFV,11344,0.4618,0.7158,0.015318,0,1,1
12:00,SIN_SSFV,11381,0.4617,0.7156,-0.015318,0,1,1
12:00,SIN_SSFV,11382,0.4617,0.7156,0.015318,0,1,1
12:00,SIN_SSFV,11383,0.4617,0.7156,-0.015318,0,1,1
12:00,SIN_SSFV,11384,0.4617,0.7156,0.015318,0,1,1
12:00,SIN_SSFV,11385,0.4617,0.7156,0.015318,0,1,1
12:00,SIN_SSFV,15348,0.3076,0.4767,0.010212,0,1,1
12:00,SIN_SSFV,15349,0.1222,0.4767,0.010212,0,1,1
12:00,SIN_SSFV,15350,0.3076,0.4767,0.010212,0,1,1
12:00,SIN_SSFV,15351,0.3076,0.4767,0.010212,0,1,1
12:00,SIN_SSFV,21781,1.2520,2.5041,0.053614,0,1,1
12:00,SIN_SSFV,21782,1.2520,2.5041,0.053613,0,1,1
12:00,SIN_SSFV,21783,0.7155,1.4309,0.030636,0,1,1
12:00,SIN_SSFV,26711,0.9616,1.4904,0.031913,0,1,1
12:00,SIN_SSFV,26712,0.6923,1.0731,0.022977,0,1,1
12:00,SIN_SSFV,26713,0.6923,1.0731,0.022977,0,1,1
12:00,SIN_SSFV,40905,4.9106,7.6114,0.163397,0,1,1
12:00,SIN_SSFV,40906,4.9106,7.6114,0.163395,0,1,1
12:00,SIN_SSFV,40907,4.9106,7.6114,0.163393,0,1,1
12:00,SIN_SSFV,47594,0.5542,0.8591,0.018382,0,1,1
12:00,SIN_SSFV,47595,0.6004,0.9307,0.019914,0,1,1
12:00,SIN_SSFV,47596,0.2771,0.4295,0.009191,0,1,1
12:00,SIN_SSFV,47597,0.2771,0.4295,0.009191,0,1,1
12:00,SIN_SSFV,5105,19.8353,70.4148,1.514697,0,1,1
12:00,SIN_SSFV,5106,19.8357,70.4153,1.514533,0,1,1
12:00,SIN_SSFV,5108,19.8358,70.4167,1.514152,0,1,1
12:00,SIN_SSFV,5109,19.8359,70.4171,1.514056,0,1,1
12:00,SIN_SSFV,5110,19.8362,70.4176,1.513901,0,1,1
12:00,SIN_SSFV,5111,19.8365,70.4186,1.513628,0,1,1
12:00,SIN_SSFV,5112,19.8367,70.4194,1.513394,0,1,1
12:00,SIN_SSFV,5113,19.8368,70.4202,1.513184,0,1,1
12:00,SIN_SSFV,5117,19.8369,70.4208,1.513016,0,1,1
12:00,SIN_SSFV,5118,19.8372,70.4210,1.512954,0,1,1
12:00,SIN_SSFV,5120,19.8373,70.4220,1.512678,0,1,1
12:00,SIN_SSFV,5127,17.3920,61.7407,1.326181,0,1,1
12:00,SIN_SSFV,5128,17.0904,60.6711,-1.303003,0,1,1
12:00,SIN_SSFV,5129,16.6886,59.2437,1.272367,0,1,1
12:00,SIN_SSFV,5130,16.6888,59.2444,1.272230,0,1,1
12:00,SIN_SSFV,5132,2.6394,7.2581,0.155737,0,1,1
12:00,SIN_SSFV,5136,1.2751,3.5061,0.072741,0,1,1
12:00,SIN_SSFV,5140,14.0412,49.8452,1.070392,0,1,1
12:00,SIN_SSFV,5142,16.9144,46.5137,0.998779,0,1,1
12:00,SIN_SSFV,5143,16.5251,45.4433,0.975620,0,1,1
12:00,SIN_SSFV,5145,0.8718,2.5714,0.055145,0,1,1
12:00,SIN_SSFV,5147,15.3305,42.1583,0.905007,0,1,1
12:00,SIN_SSFV,5148,17.0490,41.0873,0.881918,0,1,1
12:00,SIN_SSFV,5153,14.9415,41.0881,0.881751,0,1,1
12:00,SIN_SSFV,5154,11.5972,31.8918,0.684495,0,1,1
12:00,SIN_SSFV,5156,10.5837,29.1045,0.624701,0,1,1
12:00,SIN_SSFV,5157,10.0208,27.5562,0.591450,0,1,1
12:00,SIN_SSFV,5158,9.5011,26.1270,0.560752,0,1,1
12:00,SIN_SSFV,5280,9.3278,25.6512,0.550483,0,1,1
12:00,SIN_SSFV,5281,10.6440,25.6515,0.550461,0,1,1
12:00,SIN_SSFV,5282,10.2486,24.6983,0.530004,0,1,1
12:00,SIN_SSFV,5283,10.2489,24.6990,0.529954,0,1,1
12:00,SIN_SSFV,5285,7.8250,18.8576,0.404788,0,1,1
12:00,SIN_SSFV,5287,6.3411,15.2811,0.328165,0,1,1
12:00,SIN_SSFV,5288,5.0054,12.0622,0.259209,0,1,1
12:00,SIN_SSFV,5289,5.0057,12.0630,0.259195,0,1,1
12:00,SIN_SSFV,5290,5.0060,12.0637,0.259183,0,1,1
12:00,SIN_SSFV,5291,4.4122,10.6333,0.228531,0,1,1
12:00,SIN_SSFV,5292,4.4124,10.6335,0.228529,0,1,1
12:00,SIN_SSFV,5294,4.4128,10.6339,0.228522,0,1,1
12:00,SIN_SSFV,5295,4.4131,10.6349,0.228509,0,1,1
12:00,SIN_SSFV,5296,4.4134,10.6356,0.228500,0,1,1
12:00,SIN_SSFV,5297,3.8201,9.2057,0.197839,0,1,1
12:00,SIN_SSFV,5298,3.8203,9.2064,0.197832,0,1,1
12:00,SIN_SSFV,5300,2.7512,6.6299,0.142680,0,1,1
12:00,SIN_SSFV,5304,0.0005,0.0013,0.000011,0,1,1
12:00,SIN_SSFV,5373,4.4138,10.6362,0.228490,0,1,1
12:00,SIN_SSFV,714206,1.8028,2.7943,0.057423,0,1,1
12:00,SIN_SSFV,714207,1.7657,2.7368,0.058720,0,1,1
12:00,SIN_SSFV,714208,3.0708,4.7597,0.102121,0,1,1
12:00,SIN_SSFV,714209,3.0708,4.7597,0.102121,0,1,1
12:00,SIN_SSFV,714525,0.4666,1.0732,0.022977,0,1,1
12:00,SIN_SSFV,717305,0.4607,0.7141,0.015318,0,1,1
12:00,SIN_SSFV,717306,0.4607,0.7141,0.015318,0,1,1
12:00,SIN_SSFV,720189,1.7405,2.6978,0.060017,0,1,1
12:00,SIN_SSFV,720190,1.7405,2.6978,0.060017,0,1,1
12:00,SIN_SSFV,720191,1.7405,2.6978,0.060017,0,1,1
12:00,SIN_SSFV,720192,1.7657,2.7368,0.058720,0,1,1
12:00,SIN_SSFV,720193,0.4606,0.7140,0.015318,0,1,1
12:00,SIN_SSFV,720194,0.4606,0.7140,0.015318,0,1,1
12:00,SIN_SSFV,725649,0.6910,1.0711,0.022977,0,1,1
12:00,SIN_SSFV,725650,0.6910,1.0711,0.022977,0,1,1
12:00,SIN_SSFV,725659,0.6910,1.0711,0.022977,0,1,1
12:00,SIN_SSFV,725660,0.6910,1.0711,0.022977,0,1,1
12:00,SIN_SSFV,741064,1.8846,2.9212,0.062550,0,1,1
12:00,SIN_SSFV,764757,0.6909,1.0709,0.022977,0,1,1
12:00,SIN_SSFV,764758,0.6909,1.0709,0.022977,0,1,1
12:00,SIN_SSFV,764759,0.6909,1.0709,0.022977,0,1,1
12:00,SIN_SSFV,764760,0.6909,1.0709,0.022977,0,1,1
12:00,SIN_SSFV,791042,0.4618,0.7158,-0.015318,0,1,1
12:00,SIN_SSFV,791043,0.4618,0.7158,0.015318,0,1,1
12:00,SIN_SSFV,791044,0.4618,0.7158,0.015318,0,1,1
12:00,SIN_SSFV,791045,0.4618,0.7158,0.015318,0,1,1
12:00,SIN_SSFV,804306,18.0551,70.4148,1.514723,0,1,1
12:00,SIN_SSFV,806799,0.6914,1.0717,0.022977,0,1,1
12:00,SIN_SSFV,807671,2.2017,3.4126,0.073742,1,1,1
12:00,SIN_SSFV,807672,2.2017,3.4126,0.073742,1,1,1
12:00,SIN_SSFV,807673,2.2017,3.4126,0.073741,1,1,1
12:00,SIN_SSFV,807674,2.2017,3.4126,0.073741,1,1,1
12:00,SIN_SSFV,807675,2.2017,3.4126,0.073741,1,1,1
12:00,SIN_SSFV,812080,1.8462,2.8616,0.061273,0,1,1
12:00,SIN_SSFV,812081,1.8462,2.8616,0.061273,0,1,1
12:00,SIN_SSFV,812082,1.8462,2.8616,0.061272,0,1,1
12:00,SIN_SSFV,812083,1.8462,2.8616,0.061272,0,1,1
12:00,SIN_SSFV,825166,0.6152,0.9536,0.020424,0,1,1
12:00,SIN_SSFV,825167,0.6152,0.9536,0.020424,0,1,1
12:00,SIN_SSFV,828934,2.7515,6.6304,0.142677,0,1,1
12:00,SIN_SSFV,828942,0.4447,1.0718,-0.022977,0,1,1
12:00,SIN_SSFV,828945,0.0020,0.0049,0.000033,0,1,1
12:00,SIN_SSFV,828948,0.0006,0.0015,0.000011,0,1,1
12:00,SIN_SSFV,9137,0.3453,0.5353,-0.011489,0,1,1
12:00,SIN_SSFV,9138,0.3453,0.5353,-0.011489,0,1,1
12:00,SIN_SSFV,9139,0.0000,0.0000,0.000022,0,1,1
12:00,SIN_SSFV,9140,0.0000,0.0000,0.000011,0,1,1
12:00,SIN_SSFV,9141,0.3453,0.5353,-0.011489,0,1,1
12:00,SIN_SSFV,9142,0.3453,0.5353,-0.011489,0,1,1
12:00,SIN_SSFV,9143,0.6907,1.0705,-0.022977,0,1,1
12:00,SIN_SSFV,9253,0.6905,1.0703,-0.022977,0,1,1
12:00,SIN_SSFV,9254,0.6905,1.0703,0.022977,0,1,1
12:00,SIN_SSFV,9256,0.6905,1.0703,0.022977,0,1,1
12:00,SIN_SSFV,9257,0.6905,1.0703,0.022977,0,1,1
12:00,SIN_SSFV,9258,0.6905,1.0703,0.022977,0,1,1
12:00,SIN_SSFV,9264,0.4605,0.7137,-0.015318,0,1,1
12:00,SIN_SSFV,9265,0.4605,0.7137,0.015318,0,1,1
12:00,SIN_SSFV,9266,0.4605,0.7137,0.015318,0,1,1
12:00,SIN_SSFV,9267,0.4605,0.7137,0.015318,0,1,1
12:00,SIN_SSFV,9268,0.4605,0.7137,0.015318,0,1,1
12:00,SIN_SSFV,9274,0.6914,1.0717,0.022977,0,1,1
12:00,SIN_SSFV,9275,0.6914,1.0717,0.022977,0,1,1
12:00,SIN_SSFV,9276,0.6914,1.0717,0.022977,0,1,1
12:00,SIN_SSFV,9277,0.6914,1.0717,0.022977,0,1,1
12:00,SIN_SSFV,9299,1.4589,2.2613,0.048508,0,1,1
12:00,SIN_SSFV,9300,1.4589,2.2613,0.048508,0,1,1
12:00,SIN_SSFV,9301,1.4589,2.2613,0.048508,0,1,1
12:00,SIN_SSFV,9302,0.3071,0.4761,0.010212,0,1,1
12:00,SIN_SSFV,9320,0.4609,0.7144,0.015318,0,1,1
12:00,SIN_SSFV,9321,0.4609,0.7144,0.015318,0,1,1
12:00,SIN_SSFV,9322,0.4609,0.7144,0.015318,0,1,1
12:00,SIN_SSFV,9323,0.4609,0.7144,0.015318,0,1,1
12:00,SIN_SSFV,9341,0.5534,0.8578,-0.018382,0,1,1
12:00,SIN_SSFV,9342,0.5534,0.8578,-0.018382,0,1,1
12:00,SIN_SSFV,9344,1.1069,1.7156,0.036764,0,1,1
12:00,SIN_SSFV,9345,0.9224,1.4297,0.030636,0,1,1
12:00,SIN_SSFV,9351,0.1845,0.2859,0.006127,0,1,1
12:00,SIN_SSFV,9352,0.1845,0.2859,0.006127,0,1,1
12:00,SIN_SSFV,9783,0.6912,1.0713,0.022977,0,1,1
12:00,SIN_SSFV,9784,0.6912,1.0713,0.022977,0,1,1
12:00,SIN_SSFV,9785,0.6912,1.0713,0.022977,0,1,1
12:00,SIN_SSFV,9811,0.2765,0.4286,0.009191,0,1,1
12:00,SIN_SSFV,9822,0.2765,0.4286,0.009191,0,1,1
12:00,SIN_SSFV,9823,0.2765,0.4286,0.009191,0,1,1
12:00,SIN_SSFV,9824,0.2765,0.4286,0.009191,0,1,1
12:00,SIN_SSFV,9839,2.9279,4.5383,-0.097256,0,1,1
12:00,SIN_SSFV,9840,3.0058,4.6590,-0.099844,0,1,1
12:00,SIN_SSFV,9841,2.9279,4.5383,-0.097255,0,1,1
12:00,SIN_SSFV,9842,3.0058,4.6590,0.099844,0,1,1
12:00,SIN_SSFV,9843,3.0745,4.7654,0.102123,0,1,1
12:00,SIN_SSFV,9844,2.8593,4.4319,0.094975,0,1,1
12:00,SIN_SSFV,9944,0.6918,1.0723,0.022977,0,1,1
12:00,SIN_SSFV,9945,0.6918,1.0723,0.022977,0,1,1
12:00,SIN_SSFV,9946,0.6918,1.0723,0.022977,0,1,1
12:00,SIN_SSFV,9949,0.6919,1.0724,0.022977,0,1,1
12:00,SIN_SSFV,9950,0.6919,1.0724,0.022977,0,1,1
12:00,SIN_SSFV,9966,0.3075,0.4766,0.010212,0,1,1
12:00,SIN_SSFV,9967,0.3075,0.4766,0.010212,0,1,1
12:00,SIN_SSFV,9989,0.9226,1.4301,-0.030636,0,1,1
12:00,SIN_SSFV,9990,0.9226,1.4301,0.030636,0,1,1
12:00,SIN_SSFV,9991,0.9226,1.4301,0.030636,0,1,1
12:00,CON_SSFV,10833,3.7680,5.8405,0.125100,0,1,1
12:00,CON_SSFV,10834,1.8840,2.9202,0.062550,0,1,1
12:00,CON_SSFV,10835,0.9612,1.4899,0.031913,0,1,1
12:00,CON_SSFV,10836,1.2304,1.9071,0.040848,0,1,1
12:00,CON_SSFV,10941,0.8075,1.2517,-0.026807,0,1,1
12:00,CON_SSFV,10942,0.6922,1.0729,0.022977,0,1,1
12:00,CON_SSFV,10943,0.6922,1.0729,0.022977,0,1,1
12:00,CON_SSFV,10944,0.6922,1.0729,0.022977,0,1,1
12:00,CON_SSFV,10945,0.6922,1.0729,0.022977,0,1,1
12:00,CON_SSFV,10978,0.8075,1.2517,-0.026807,0,1,1
12:00,CON_SSFV,10979,0.9229,1.4305,0.030636,0,1,1
12:00,CON_SSFV,11284,0.5539,0.8586,0.018382,0,1,1
12:00,CON_SSFV,11285,0.6001,0.9301,0.019914,0,1,1
12:00,CON_SSFV,11286,0.9232,1.4310,0.030636,0,1,1
12:00,CON_SSFV,11287,0.5539,0.8586,0.018382,0,1,1
12:00,CON_SSFV,11288,0.4616,0.7155,-0.015318,0,1,1
12:00,CON_SSFV,11289,0.4616,0.7155,0.015318,0,1,1
12:00,CON_SSFV,11290,0.4616,0.7155,0.015318,0,1,1
12:00,CON_SSFV,11342,0.4616,0.7155,-0.015318,0,1,1
12:00,CON_SSFV,11343,0.4616,0.7155,0.015318,0,1,1
12:00,CON_SSFV,11344,0.4616,0.7155,0.015318,0,1,1
12:00,CON_SSFV,11381,0.4615,0.7153,-0.015318,0,1,1
12:00,CON_SSFV,11382,0.4615,0.7153,0.015318,0,1,1
12:00,CON_SSFV,11383,0.4615,0.7153,-0.015318,0,1,1
12:00,CON_SSFV,11384,0.4615,0.7153,0.015318,0,1,1
12:00,CON_SSFV,11385,0.4615,0.7153,0.015318,0,1,1
12:00,CON_SSFV,15348,0.3075,0.4766,0.010212,0,1,1
12:00,CON_SSFV,15349,0.1222,0.4766,0.010212,0,1,1
12:00,CON_SSFV,15350,0.3075,0.4766,0.010212,0,1,1
12:00,CON_SSFV,15351,0.3075,0.4766,0.010212,0,1,1
12:00,CON_SSFV,21781,1.2516,2.5032,0.053614,0,1,1
12:00,CON_SSFV,21782,1.2516,2.5032,0.053613,0,1,1
12:00,CON_SSFV,21783,0.7152,1.4304,0.030636,0,1,1
12:00,CON_SSFV,26711,0.9612,1.4899,0.031913,0,1,1
12:00,CON_SSFV,26712,0.6921,1.0727,0.022977,0,1,1
12:00,CON_SSFV,26713,0.6921,1.0727,0.022977,0,1,1
12:00,CON_SSFV,40905,4.9101,7.6107,0.163397,0,1,1
12:00,CON_SSFV,40906,4.9101,7.6107,0.163395,0,1,1
12:00,CON_SSFV,40907,4.9101,7.6107,0.163393,0,1,1
12:00,CON_SSFV,47594,0.5539,0.8586,0.018382,0,1,1
12:00,CON_SSFV,47595,0.6001,0.9301,0.019914,0,1,1
12:00,CON_SSFV,47596,0.2770,0.4293,0.009191,0,1,1
12:00,CON_SSFV,47597,0.2770,0.4293,0.009191,0,1,1
12:00,CON_SSFV,5105,18.5715,65.9283,1.394356,0,1,1
12:00,CON_SSFV,5106,18.5719,65.9289,1.394212,0,1,1
12:00,CON_SSFV,5108,18.5720,65.9303,1.393879,0,1,1
12:00,CON_SSFV,5109,18.5722,65.9307,1.393794,0,1,1
12:00,CON_SSFV,5110,18.5725,65.9313,1.393658,0,1,1
12:00,CON_SSFV,5111,18.5727,65.9324,1.393419,0,1,1
12:00,CON_SSFV,5112,18.5730,65.9333,1.393214,0,1,1
12:00,CON_SSFV,5113,18.5732,65.9341,1.393030,0,1,1
12:00,CON_SSFV,5117,18.5732,65.9347,1.392882,0,1,1
12:00,CON_SSFV,5118,18.5735,65.9349,1.392828,0,1,1
12:00,CON_SSFV,5120,18.5737,65.9360,1.392587,0,1,1
12:00,CON_SSFV,5127,16.1300,57.2608,1.206105,0,1,1
12:00,CON_SSFV,5128,15.8288,56.1922,-1.182955,0,1,1
12:00,CON_SSFV,5129,15.4272,54.7660,1.152319,0,1,1
12:00,CON_SSFV,5130,15.4275,54.7667,1.152202,0,1,1
12:00,CON_SSFV,5132,2.6391,7.2572,0.155737,0,1,1
12:00,CON_SSFV,5136,1.2749,3.5057,0.072741,0,1,1
12:00,CON_SSFV,5140,12.7827,45.3774,0.950385,0,1,1
12:00,CON_SSFV,5142,15.2915,42.0505,0.878794,0,1,1
12:00,CON_SSFV,5143,14.9028,40.9817,0.855668,0,1,1
12:00,CON_SSFV,5145,0.8716,2.5710,0.055145,0,1,1
12:00,CON_SSFV,5147,13.7102,37.7023,0.785083,0,1,1
12:00,CON_SSFV,5148,15.2009,36.6333,0.762017,0,1,1
12:00,CON_SSFV,5153,13.3219,36.6342,0.761884,0,1,1
12:00,CON_SSFV,5154,9.9860,27.4609,0.564659,0,1,1
12:00,CON_SSFV,5156,8.9762,24.6836,0.504879,0,1,1
12:00,CON_SSFV,5157,8.4157,23.1421,0.471645,0,1,1
12:00,CON_SSFV,5158,7.8986,21.7200,0.440966,0,1,1
12:00,CON_SSFV,5280,7.7263,21.2468,0.430714,0,1,1
12:00,CON_SSFV,5281,8.8165,21.2472,0.430699,0,1,1
12:00,CON_SSFV,5282,8.4234,20.2995,0.410252,0,1,1
12:00,CON_SSFV,5283,8.4238,20.3003,0.410218,0,1,1
12:00,CON_SSFV,5285,6.0198,14.5067,0.285074,0,1,1
12:00,CON_SSFV,5287,4.5581,10.9838,0.208464,0,1,1
12:00,CON_SSFV,5288,3.2593,7.8537,0.139520,0,1,1
12:00,CON_SSFV,5289,3.2597,7.8549,0.139514,0,1,1
12:00,CON_SSFV,5290,3.2603,7.8559,0.139509,0,1,1
12:00,CON_SSFV,5291,2.6944,6.4932,0.108866,0,1,1
12:00,CON_SSFV,5292,2.6947,6.4934,0.108865,0,1,1
12:00,CON_SSFV,5294,2.6953,6.4942,0.108862,0,1,1
12:00,CON_SSFV,5295,2.6958,6.4958,0.108858,0,1,1
12:00,CON_SSFV,5296,2.6963,6.4969,0.108854,0,1,1
12:00,CON_SSFV,5297,2.1467,5.1722,0.078209,0,1,1
12:00,CON_SSFV,5298,2.1471,5.1734,0.078206,0,1,1
12:00,CON_SSFV,5300,1.2587,3.0324,0.023059,0,1,1
12:00,CON_SSFV,5304,0.0005,0.0013,0.000011,0,1,1
12:00,CON_SSFV,5373,2.6970,6.4980,0.108851,0,1,1
12:00,CON_SSFV,714206,1.8025,2.7940,0.057423,0,1,1
12:00,CON_SSFV,714207,1.7655,2.7365,0.058720,0,1,1
12:00,CON_SSFV,714208,3.0704,4.7592,0.102121,0,1,1
12:00,CON_SSFV,714209,3.0704,4.7592,0.102121,0,1,1
12:00,CON_SSFV,714525,0.4664,1.0728,0.022977,0,1,1
12:00,CON_SSFV,717305,0.4606,0.7140,0.015318,0,1,1
12:00,CON_SSFV,717306,0.4606,0.7140,0.015318,0,1,1
12:00,CON_SSFV,720189,1.7403,2.6975,0.060017,0,1,1
12:00,CON_SSFV,720190,1.7403,2.6975,0.060017,0,1,1
12:00,CON_SSFV,720191,1.7403,2.6975,0.060017,0,1,1
12:00,CON_SSFV,720192,1.7655,2.7365,0.058720,0,1,1
12:00,CON_SSFV,720193,0.4606,0.7139,0.015318,0,1,1
12:00,CON_SSFV,720194,0.4606,0.7139,0.015318,0,1,1
12:00,CON_SSFV,725649,0.6910,1.0710,0.022977,0,1,1
12:00,CON_SSFV,725650,0.6910,1.0710,0.022977,0,1,1
12:00,CON_SSFV,725659,0.6910,1.0710,0.022977,0,1,1
12:00,CON_SSFV,725660,0.6910,1.0710,0.022977,0,1,1
12:00,CON_SSFV,741064,1.8840,2.9202,0.062550,0,1,1
12:00,CON_SSFV,764757,0.6908,1.0708,0.022977,0,1,1
12:00,CON_SSFV,764758,0.6908,1.0708,0.022977,0,1,1
12:00,CON_SSFV,764759,0.6908,1.0708,0.022977,0,1,1
12:00,CON_SSFV,764760,0.6908,1.0708,0.022977,0,1,1
12:00,CON_SSFV,791042,0.4616,0.7155,-0.015318,0,1,1
12:00,CON_SSFV,791043,0.4616,0.7155,0.015318,0,1,1
12:00,CON_SSFV,791044,0.4616,0.7155,0.015318,0,1,1
12:00,CON_SSFV,791045,0.4616,0.7155,0.015318,0,1,1
12:00,CON_SSFV,804306,16.9047,65.9283,1.394379,0,1,1
12:00,CON_SSFV,806799,0.6913,1.0715,0.022977,0,1,1
12:00,CON_SSFV,807671,1.5681,2.4305,-0.045874,1,1,1
12:00,CON_SSFV,807672,1.5681,2.4305,-0.045874,1,1,1
12:00,CON_SSFV,807673,1.5681,2.4305,-0.045874,1,1,1
12:00,CON_SSFV,807674,1.5681,2.4305,-0.045874,1,1,1
12:00,CON_SSFV,807675,1.5681,2.4305,-0.045875,1,1,1
12:00,CON_SSFV,812080,1.8456,2.8606,0.061273,0,1,1
12:00,CON_SSFV,812081,1.8456,2.8606,0.061273,0,1,1
12:00,CON_SSFV,812082,1.8456,2.8606,0.061272,0,1,1
12:00,CON_SSFV,812083,1.8456,2.8606,0.061272,0,1,1
12:00,CON_SSFV,825166,0.6150,0.9533,0.020424,0,1,1
12:00,CON_SSFV,825167,0.6150,0.9533,0.020424,0,1,1
12:00,CON_SSFV,828934,1.2593,3.0335,0.023058,0,1,1
12:00,CON_SSFV,828942,0.4445,1.0712,-0.022977,0,1,1
12:00,CON_SSFV,828945,0.0020,0.0049,0.000033,0,1,1
12:00,CON_SSFV,828948,0.0006,0.0015,0.000011,0,1,1
12:00,CON_SSFV,9137,0.3453,0.5352,-0.011489,0,1,1
12:00,CON_SSFV,9138,0.3453,0.5352,-0.011489,0,1,1
12:00,CON_SSFV,9139,0.0000,0.0000,0.000022,0,1,1
12:00,CON_SSFV,9140,0.0000,0.0000,0.000011,0,1,1
12:00,CON_SSFV,9141,0.3453,0.5352,-0.011489,0,1,1
12:00,CON_SSFV,9142,0.3453,0.5352,-0.011489,0,1,1
12:00,CON_SSFV,9143,0.6906,1.0704,-0.022977,0,1,1
12:00,CON_SSFV,9253,0.6905,1.0702,-0.022977,0,1,1
12:00,CON_SSFV,9254,0.6905,1.0702,0.022977,0,1,1
12:00,CON_SSFV,9256,0.6905,1.0702,0.022977,0,1,1
12:00,CON_SSFV,9257,0.6905,1.0702,0.022977,0,1,1
12:00,CON_SSFV,9258,0.6905,1.0702,0.022977,0,1,1
12:00,CON_SSFV,9264,0.4604,0.7136,-0.015318,0,1,1
12:00,CON_SSFV,9265,0.4604,0.7136,0.015318,0,1,1
12:00,CON_SSFV,9266,0.4604,0.7136,0.015318,0,1,1
12:00,CON_SSFV,9267,0.4604,0.7136,0.015318,0,1,1
12:00,CON_SSFV,9268,0.4604,0.7136,0.015318,0,1,1
12:00,CON_SSFV,9274,0.6913,1.0715,0.022977,0,1,1
12:00,CON_SSFV,9275,0.6913,1.0715,0.022977,0,1,1
12:00,CON_SSFV,9276,0.6913,1.0715,0.022977,0,1,1
12:00,CON_SSFV,9277,0.6913,1.0715,0.022977,0,1,1
12:00,CON_SSFV,9299,1.4587,2.2610,0.048508,0,1,1
12:00,CON_SSFV,9300,1.4587,2.2610,0.048508,0,1,1
12:00,CON_SSFV,9301,1.4587,2.2610,0.048508,0,1,1
12:00,CON_SSFV,9302,0.3071,0.4760,0.010212,0,1,1
12:00,CON_SSFV,9320,0.4608,0.7142,0.015318,0,1,1
12:00,CON_SSFV,9321,0.4608,0.7142,0.015318,0,1,1
12:00,CON_SSFV,9322,0.4608,0.7142,0.015318,0,1,1
12:00,CON_SSFV,9323,0.4608,0.7142,0.015318,0,1,1
12:00,CON_SSFV,9341,0.5533,0.8576,-0.018382,0,1,1
12:00,CON_SSFV,9342,0.5533,0.8576,-0.018382,0,1,1
12:00,CON_SSFV,9344,1.1066,1.7153,0.036764,0,1,1
12:00,CON_SSFV,9345,0.9222,1.4294,0.030636,0,1,1
12:00,CON_SSFV,9351,0.1844,0.2859,0.006127,0,1,1
12:00,CON_SSFV,9352,0.1844,0.2859,0.006127,0,1,1
12:00,CON_SSFV,9783,0.6911,1.0712,0.022977,0,1,1
12:00,CON_SSFV,9784,0.6911,1.0712,0.022977,0,1,1
12:00,CON_SSFV,9785,0.6911,1.0712,0.022977,0,1,1
12:00,CON_SSFV,9811,0.2765,0.4286,0.009191,0,1,1
12:00,CON_SSFV,9822,0.2765,0.4285,0.009191,0,1,1
12:00,CON_SSFV,9823,0.2765,0.4285,0.009191,0,1,1
12:00,CON_SSFV,9824,0.2765,0.4285,0.009191,0,1,1
12:00,CON_SSFV,9839,2.9273,4.5373,-0.097256,0,1,1
12:00,CON_SSFV,9840,3.0052,4.6580,-0.099844,0,1,1
12:00,CON_SSFV,9841,2.9273,4.5373,-0.097255,0,1,1
12:00,CON_SSFV,9842,3.0052,4.6580,0.099844,0,1,1
12:00,CON_SSFV,9843,3.0738,4.7644,0.102123,0,1,1
12:00,CON_SSFV,9844,2.8587,4.4309,0.094975,0,1,1
12:00,CON_SSFV,9944,0.6916,1.0720,0.022977,0,1,1
12:00,CON_SSFV,9945,0.6916,1.0720,0.022977,0,1,1
